battery_id,cycle_number,timestamp,avg_voltage,max_voltage,min_voltage,avg_current_charge,avg_current_discharge,avg_temperature,max_temperature,min_temperature,capacity_charge,capacity_discharge,internal_resistance,charge_time_h,discharge_time_h,charge_energy_wh,discharge_energy_wh,coulombic_efficiency,health_score,is_anomaly,anomaly_type
BAT-002,130,2023-01-30T18:40:48,3.606,4.0818,3.0354,1.3731,-1.2103,27.716,33.913,24.151,2.8174,2.78881,104.997,2.1569,2.3446,10.1596,10.0565,98.985,92.96,False,
BAT-002,131,2023-01-30T23:53:30,3.5812,4.0933,3.016,1.6162,-1.2602,28.751,33.84,24.597,2.81924,2.78786,105.602,1.6708,2.2244,10.0961,9.9838,98.887,92.93,False,
BAT-002,132,2023-01-31T04:30:15,3.5755,3.9704,2.8605,1.7048,-1.6271,30.533,36.173,26.213,2.8054,2.78812,104.762,1.5971,1.752,10.0307,9.9689,99.384,92.94,False,
BAT-002,133,2023-01-31T08:29:59,3.5411,3.9602,2.85,1.5705,-1.4647,30.781,37.233,27.605,2.81761,2.78592,111.494,1.7536,1.9865,9.9773,9.8651,98.875,92.86,False,
BAT-002,134,2023-01-31T13:30:00,3.6206,4.0972,3.0237,1.3259,-1.4189,29.423,35.4,25.25,2.82883,2.78754,102.814,2.0806,2.0103,10.2421,10.0926,98.54,92.92,False,
BAT-002,135,2023-01-31T19:30:55,3.4928,4.0326,2.85,1.6945,-1.6843,32.524,37.133,28.59,2.80986,2.77422,102.862,1.5814,1.6588,9.8142,9.6897,98.732,92.47,False,
BAT-002,136,2023-02-01T00:28:07,3.4919,3.8621,2.85,1.5489,-1.4143,29.466,33.467,26.093,2.81524,2.79302,104.837,1.9584,2.0342,9.8306,9.753,99.211,93.1,False,
BAT-002,137,2023-02-01T05:12:21,3.6234,4.0456,2.9215,1.432,-1.6174,27.779,34.483,22.882,2.8039,2.77818,105.067,2.1526,1.7905,10.1596,10.0664,99.083,92.61,False,
BAT-002,138,2023-02-01T10:57:18,3.5586,3.9305,2.8905,1.6503,-1.402,28.874,34.74,26.791,2.82095,2.78017,104.93,1.8695,1.9413,10.0386,9.8935,98.555,92.67,False,
BAT-002,139,2023-02-01T15:28:38,3.4833,3.9229,2.8962,1.6679,-1.229,27.965,32.879,24.57,2.82216,2.78438,103.681,1.7152,2.1869,9.8305,9.6989,98.661,92.81,False,
BAT-002,140,2023-02-01T20:12:35,3.5116,3.887,2.85,1.7621,-1.5949,28.107,35.173,24.894,2.79603,2.77893,109.33,1.712,1.7944,9.8185,9.7585,99.388,92.63,False,
BAT-002,141,2023-02-02T00:13:08,3.611,4.107,2.8633,1.541,-1.3856,28.419,35.442,25.698,2.78724,2.76609,103.292,1.7863,2.0177,10.0646,9.9882,99.241,92.2,False,
BAT-002,142,2023-02-02T05:55:58,3.489,3.9569,2.9341,1.3902,-1.5111,30.518,36.07,27.366,2.80231,2.77796,110.391,2.0892,1.8647,9.7772,9.6922,99.131,92.6,False,
BAT-002,143,2023-02-02T11:35:30,3.6113,4.1527,2.883,1.4605,-1.2101,27.267,32.459,23.019,2.81418,2.78178,107.167,1.9822,2.2015,10.1629,10.0459,98.849,92.73,False,
BAT-002,144,2023-02-02T16:38:33,3.5122,3.9684,2.9122,1.626,-1.5467,31.073,35.943,26.84,2.79074,2.77582,113.744,1.8163,1.8027,9.8016,9.7491,99.465,92.53,False,
BAT-002,145,2023-02-02T21:55:40,3.5941,3.9803,2.9407,1.6304,-1.3118,29.795,35.987,27.151,2.8018,2.78458,106.818,1.7293,2.0624,10.0699,10.008,99.386,92.82,False,
BAT-002,146,2023-02-03T03:34:27,3.4854,3.9571,2.9319,1.4434,-1.2291,30.633,33.876,26.811,2.77451,2.75739,109.69,2.0246,2.2954,9.6703,9.6107,99.383,91.91,False,
BAT-002,147,2023-02-03T08:43:50,3.5465,3.9587,2.9202,1.6148,-1.2277,28.645,32.517,26.565,2.79706,2.76416,104.458,1.6469,2.2288,9.9199,9.8032,98.824,92.14,False,
BAT-002,148,2023-02-03T14:25:58,3.5465,3.9058,2.85,1.5481,-1.4275,29.816,36.786,27.142,2.82357,2.78425,107.158,1.9269,1.9915,10.0137,9.8743,98.608,92.81,False,
BAT-002,149,2023-02-03T20:07:32,3.6299,4.0988,3.0374,1.3923,-1.5197,27.59,33.356,23.086,2.78739,2.76882,110.116,2.019,1.7998,10.1178,10.0504,99.334,92.29,False,
BAT-002,150,2023-02-04T00:29:54,3.5084,3.8774,2.85,1.6063,-1.4593,29.687,33.452,26.185,2.80126,2.76809,101.766,1.6724,1.9777,9.8279,9.7116,98.816,92.27,False,
BAT-002,151,2023-02-04T04:44:08,3.4922,3.851,2.85,1.6283,-1.3249,27.443,32.231,22.957,2.78566,2.77179,107.791,1.8464,2.0242,9.728,9.6795,99.502,92.39,False,
BAT-002,152,2023-02-04T09:38:11,3.5363,4.0595,2.85,1.6869,-1.2196,29.206,35.079,25.694,2.79651,2.77921,109.428,1.5775,2.3694,9.8892,9.828,99.381,92.64,False,
BAT-002,153,2023-02-04T14:53:57,3.5947,3.9897,3.0042,1.6563,-1.4507,34.074,40.617,30.432,2.79247,2.76057,106.991,1.8009,1.8685,10.038,9.9233,98.858,92.02,False,
BAT-002,154,2023-02-04T20:21:25,3.5244,3.9355,2.8616,1.5064,-1.254,29.289,33.312,25.687,2.80606,2.7746,108.817,1.9358,2.111,9.8897,9.7788,98.879,92.49,False,
BAT-002,155,2023-02-05T01:02:50,3.6043,3.9693,2.9181,1.5497,-1.3025,29.707,34.163,26.853,2.78975,2.75763,108.066,1.7839,2.1739,10.055,9.9393,98.849,91.92,False,
BAT-002,156,2023-02-05T06:33:51,3.5658,3.9229,2.8521,1.4205,-1.5159,30.459,33.482,25.476,2.77847,2.75836,111.383,2.0971,1.8172,9.9076,9.8359,99.276,91.95,False,
BAT-002,157,2023-02-05T11:59:56,3.5338,3.9758,2.8938,1.3715,-1.6882,29.847,32.897,26.726,2.78973,2.75544,108.998,2.1216,1.5798,9.8585,9.7373,98.771,91.85,False,
BAT-002,158,2023-02-05T17:00:01,3.5297,3.9019,2.85,1.7202,-1.2526,29.794,34.199,27.758,2.78262,2.76619,112.327,1.776,2.23,9.8219,9.7639,99.409,92.21,False,
BAT-002,159,2023-02-05T22:25:03,3.5483,3.9567,2.929,1.4848,-1.27,31.467,36.7,28.539,2.7839,2.7473,107.62,1.8277,2.1358,9.8781,9.7483,98.685,91.58,False,
BAT-002,160,2023-02-06T03:36:09,3.4799,3.8613,2.8508,1.7897,-1.2905,27.366,33.992,23.839,2.77397,2.74077,112.7,1.4827,2.0519,9.6532,9.5377,98.803,91.36,False,
BAT-002,161,2023-02-06T09:02:24,3.5252,3.9092,2.9183,1.4559,-1.6982,27.162,30.808,22.385,2.80107,2.76963,110.441,1.8745,1.6928,9.8744,9.7636,98.878,92.32,False,
BAT-002,162,2023-02-06T14:04:58,3.4691,3.9984,2.85,1.5614,-1.4681,30.198,35.696,26.327,2.77761,2.74328,106.622,1.8657,1.8372,9.6358,9.5168,98.764,91.44,False,
BAT-002,163,2023-02-06T18:59:34,3.5901,3.9447,2.902,1.5063,-1.6197,28.604,31.673,25.44,2.77845,2.75289,111.192,1.956,1.7798,9.9749,9.8831,99.08,91.76,False,
BAT-002,164,2023-02-07T00:33:14,3.5634,3.9927,2.85,1.4103,-1.2528,29.313,36.85,26.379,2.77523,2.73927,109.338,2.1056,2.1142,9.8892,9.7611,98.704,91.31,False,
BAT-002,165,2023-02-07T06:23:31,3.5897,3.9848,3.0132,1.7786,-1.5279,29.055,35.54,24.566,2.77227,2.75369,112.189,1.5187,1.8017,9.9517,9.8849,99.33,91.79,False,
BAT-002,166,2023-02-07T11:12:47,3.6179,3.9752,2.8739,1.3698,-1.3163,31.831,38.686,27.021,2.75976,2.74194,110.814,2.1578,2.1147,9.9847,9.9202,99.354,91.4,False,
BAT-002,167,2023-02-07T16:24:45,3.5109,3.9204,2.8957,1.7303,-1.2053,28.972,36.686,25.344,2.78258,2.74288,106.069,1.6364,2.2331,9.7694,9.63,98.573,91.43,False,
BAT-002,168,2023-02-07T20:53:34,3.491,3.8432,2.85,1.3619,-1.3916,29.882,33.415,26.432,2.7533,2.73713,110.699,2.1767,1.9781,9.6119,9.5554,99.413,91.24,False,
BAT-002,169,2023-02-08T01:51:48,3.4758,3.9909,2.8615,1.3689,-1.4593,28.912,31.955,26.744,2.77955,2.7471,117.699,2.056,1.9156,9.6613,9.5485,98.832,91.57,False,
BAT-002,170,2023-02-08T07:02:56,3.55,3.9976,2.85,1.4589,-1.5722,29.442,35.246,26.317,2.75996,2.74503,115.49,1.9502,1.6774,9.798,9.745,99.459,91.5,False,
BAT-002,171,2023-02-08T12:36:25,3.4939,3.9074,2.85,1.3947,-1.31,28.775,32.219,24.577,2.7759,2.73956,111.596,1.9708,2.125,9.6986,9.5716,98.691,91.32,False,
BAT-002,172,2023-02-08T18:30:44,3.4866,3.9525,2.8669,1.4216,-1.3097,30.957,34.551,28.043,2.7568,2.73729,109.994,1.9795,1.9857,9.6117,9.5437,99.292,91.24,False,
BAT-002,173,2023-02-09T00:21:32,3.6126,4.1165,2.9783,1.5444,-1.5508,31.643,37.201,29.026,2.77676,2.7443,111.018,1.7777,1.7445,10.0312,9.914,98.831,91.48,False,
BAT-002,174,2023-02-09T04:23:42,3.6022,4.0909,3.0522,1.3297,-1.5492,31.224,37.812,27.235,2.74616,2.73243,108.752,2.1811,1.806,9.8922,9.8427,99.5,91.08,False,
BAT-002,175,2023-02-09T09:58:07,3.5312,4.0337,2.9143,1.4376,-1.5907,31.395,36.192,28.192,2.74797,2.73229,109.896,1.9019,1.6323,9.7036,9.6482,99.429,91.08,False,
BAT-002,176,2023-02-09T14:21:22,3.4747,3.8322,2.85,1.6951,-1.6911,30.345,34.924,26.271,2.74478,2.72263,113.501,1.6127,1.6725,9.5373,9.4603,99.193,90.75,False,
BAT-002,177,2023-02-09T18:45:27,3.6301,4.0288,3.0199,1.5122,-1.4366,30.975,37.927,28.305,2.77255,2.73389,114.811,1.9334,1.97,10.0647,9.9243,98.606,91.13,False,
BAT-002,178,2023-02-10T00:03:59,3.612,3.9713,2.8653,1.6357,-1.6221,31.67,39.447,29.071,2.74581,2.72705,112.037,1.6414,1.7468,9.918,9.8502,99.317,90.9,False,
BAT-002,179,2023-02-10T05:17:32,3.59,4.0095,3.0277,1.6329,-1.5697,30.873,36.789,25.911,2.73899,2.72196,114.425,1.6552,1.7467,9.8329,9.7718,99.378,90.73,False,
BAT-002,180,2023-02-10T10:06:37,3.5806,4.0712,3.0041,1.3133,-1.4443,28.435,36.431,24.299,2.7731,2.73564,109.559,2.2748,1.865,9.9292,9.7951,98.649,91.19,False,
BAT-002,181,2023-02-10T15:30:49,3.5544,4.0205,2.9608,1.3015,-1.3179,28.747,33.602,24.081,2.74136,2.71644,116.622,2.1235,2.1323,9.7439,9.6553,99.091,90.55,False,
BAT-002,182,2023-02-10T21:06:10,3.5676,3.9796,2.8743,1.686,-1.6878,30.59,38.351,27.415,2.747,2.72821,111.36,1.7526,1.6236,9.8003,9.7332,99.316,90.94,False,
BAT-002,183,2023-02-11T01:49:34,3.5456,4.0441,2.9013,1.6401,-1.4426,30.787,37.157,26.658,2.78121,2.74474,111.99,1.8203,1.9103,9.8611,9.7318,98.689,91.49,False,
BAT-002,184,2023-02-11T06:20:48,3.6114,4.061,2.8639,1.4176,-1.2098,31.369,35.592,27.191,2.7472,2.73144,109.125,2.0666,2.2726,9.9212,9.8643,99.426,91.05,False,
BAT-002,185,2023-02-11T11:34:06,3.5769,4.0903,2.8742,1.4541,-1.5177,34.119,37.835,31.539,2.73876,2.72473,114.934,1.9823,1.8731,9.7963,9.7461,99.488,90.82,False,
BAT-002,186,2023-02-11T16:47:17,3.4807,4.0107,2.85,1.7637,-1.2764,30.126,36.05,27.497,2.75993,2.72864,115.287,1.5338,2.198,9.6064,9.4975,98.866,90.95,False,
BAT-002,187,2023-02-11T22:01:40,3.4716,3.9252,2.8597,1.7828,-1.4357,27.064,30.153,22.888,2.7383,2.71746,112.911,1.4986,1.8336,9.5063,9.4339,99.239,90.58,False,
BAT-002,188,2023-02-12T02:29:45,3.4832,3.9184,2.85,1.302,-1.5132,29.657,35.129,26.764,2.74951,2.71915,113.755,2.3218,1.7486,9.577,9.4713,98.896,90.64,False,
BAT-002,189,2023-02-12T08:26:08,3.5263,4.0001,2.8674,1.318,-1.6239,32.898,36.133,30.073,2.748,2.72292,111.566,2.1296,1.743,9.6903,9.6019,99.087,90.76,False,
BAT-002,190,2023-02-12T13:59:35,3.5633,3.9925,2.8881,1.7866,-1.5309,30.507,37.032,27.754,2.73122,2.70761,112.731,1.65,1.7481,9.7322,9.648,99.135,90.25,False,
BAT-002,191,2023-02-12T18:11:26,3.5707,4.0877,2.9411,1.3334,-1.442,30.679,34.664,25.991,2.74019,2.71965,110.108,2.2526,1.8015,9.7843,9.711,99.25,90.66,False,
BAT-002,192,2023-02-12T23:56:18,3.5028,4.0515,2.85,1.4266,-1.425,31.301,36.495,26.6,2.73185,2.71121,113.072,2.0687,1.8729,9.5691,9.4968,99.244,90.37,False,
BAT-002,193,2023-02-13T05:25:27,3.47,3.9433,2.85,1.678,-1.4918,30.951,34.037,26.605,2.75123,2.71669,118.478,1.6927,1.8725,9.5468,9.4269,98.745,90.56,False,
BAT-002,194,2023-02-13T09:44:00,3.4764,3.9453,2.85,1.7532,-1.5747,29.965,35.367,25.277,2.74684,2.7084,112.26,1.5903,1.7994,9.549,9.4154,98.601,90.28,False,
BAT-002,195,2023-02-13T14:36:07,3.4768,3.9702,2.8953,1.4742,-1.545,29.945,35.538,25.074,2.74897,2.72151,116.91,2.0304,1.7569,9.5575,9.462,99.001,90.72,False,
BAT-002,196,2023-02-13T19:07:46,3.5644,4.0257,2.9079,1.7624,-1.3072,28.234,31.391,23.926,2.72807,2.70794,116.959,1.6841,2.0496,9.724,9.6522,99.262,90.26,False,
BAT-002,197,2023-02-13T23:28:22,3.5655,3.9539,2.8897,1.5153,-1.2872,32.11,36.733,27.307,2.73684,2.70057,117.052,1.8699,2.1011,9.7582,9.6289,98.675,90.02,False,
BAT-002,198,2023-02-14T04:34:44,3.6099,4.0122,3.0425,1.6883,-1.4076,30.257,35.604,26.964,2.74166,2.706,115.383,1.7093,1.9433,9.8971,9.7684,98.699,90.2,False,
BAT-002,199,2023-02-14T10:11:22,3.6249,4.0605,2.9144,1.5275,-1.3139,29.591,32.945,24.897,2.73369,2.70465,111.703,1.8964,2.1121,9.9093,9.804,98.938,90.16,False,
BAT-002,200,2023-02-14T16:00:35,3.5259,4.0657,2.85,1.4022,-1.2972,30.475,34.185,26.723,2.72669,2.70151,118.308,1.9577,2.0413,9.6141,9.5253,99.077,90.05,False,
BAT-002,201,2023-02-14T21:31:29,3.5483,4.0139,2.8989,1.6414,-1.3186,29.586,36.862,25.764,2.72703,2.69263,119.828,1.6194,2.0008,9.6762,9.5541,98.738,89.75,False,
BAT-002,202,2023-02-15T03:07:47,3.6315,4.091,3.0196,1.649,-1.6167,31.128,39.014,27.218,2.73367,2.70296,116.444,1.6547,1.6716,9.9273,9.8157,98.877,90.1,False,
BAT-002,203,2023-02-15T08:10:50,3.5592,3.938,2.9421,1.434,-1.5489,30.654,35.934,27.22,2.71867,2.69892,113.562,1.8386,1.7776,9.6764,9.6061,99.274,89.96,False,
BAT-002,204,2023-02-15T13:47:07,3.514,3.9,2.9435,1.398,-1.5978,29.319,36.104,24.473,2.71673,2.69722,119.176,2.0136,1.6856,9.5466,9.478,99.282,89.91,False,
BAT-002,205,2023-02-15T19:06:35,3.6029,4.1226,2.9133,1.5653,-1.6139,33.056,38.458,28.099,2.73187,2.70675,110.246,1.8871,1.6789,9.8427,9.7521,99.08,90.22,False,
BAT-002,206,2023-02-15T23:16:46,3.5601,4.0857,2.85,1.6821,-1.4038,30.136,36.484,27.592,2.73797,2.70346,113.096,1.6833,2.0183,9.7473,9.6245,98.74,90.12,False,
BAT-002,207,2023-02-16T04:18:24,3.5706,3.9558,2.8976,1.4479,-1.4538,30.124,33.212,26.432,2.73155,2.69976,117.616,1.8413,1.8161,9.7532,9.6397,98.836,89.99,False,
BAT-002,208,2023-02-16T08:30:58,3.6023,4.1077,2.873,1.5597,-1.2176,29.074,36.997,26.299,2.73225,2.69222,119.277,1.786,2.1803,9.8423,9.6981,98.535,89.74,False,
BAT-002,209,2023-02-16T13:34:05,3.61,4.1237,2.9055,1.5582,-1.4484,27.79,32.914,25.311,2.72067,2.69698,112.34,1.7406,1.8183,9.8217,9.7362,99.129,89.9,False,
BAT-002,210,2023-02-16T18:38:55,3.6205,4.1565,2.8904,1.3926,-1.5431,28.201,35.318,24.294,2.72903,2.69814,118.073,1.9481,1.7047,9.8806,9.7687,98.868,89.94,False,
BAT-002,211,2023-02-16T23:26:45,3.5262,3.9933,2.9463,1.4676,-1.6428,29.069,35.789,25.614,2.72722,2.69232,116.376,1.8949,1.6588,9.6167,9.4937,98.72,89.74,False,
BAT-002,212,2023-02-17T03:53:19,3.4667,4.0043,2.85,1.5615,-1.6844,30.262,36.058,27.712,2.73473,2.70129,115.16,1.7442,1.6743,9.4805,9.3646,98.777,90.04,False,
BAT-002,213,2023-02-17T09:06:34,3.4819,3.9488,2.8737,1.4466,-1.3145,29.769,34.713,26.013,2.70109,2.681,112.35,1.8584,2.0808,9.4049,9.3349,99.256,89.37,False,
BAT-002,214,2023-02-17T13:42:03,3.5325,4.074,2.9617,1.3916,-1.415,30.053,36.298,25.982,2.72741,2.69389,114.375,2.0167,1.925,9.6347,9.5163,98.771,89.8,False,
BAT-002,215,2023-02-17T18:47:34,3.5811,3.9468,2.9621,1.6557,-1.261,29.098,35.975,25.192,2.69943,2.68488,117.334,1.6086,2.1942,9.667,9.6149,99.461,89.5,False,
BAT-002,216,2023-02-17T23:25:02,3.6042,4.0447,2.9701,1.6033,-1.5623,30.975,35.34,27.083,2.72196,2.6895,114.003,1.7876,1.7516,9.8105,9.6935,98.808,89.65,False,
BAT-002,217,2023-02-18T04:11:45,3.5185,3.9221,2.9619,1.3258,-1.5475,29.272,34.546,26.831,2.72098,2.68706,115.464,2.2016,1.695,9.5739,9.4545,98.753,89.57,False,
BAT-002,218,2023-02-18T10:05:09,3.5258,3.897,2.85,1.6837,-1.6307,31.387,35.535,27.824,2.70959,2.68989,120.29,1.734,1.6293,9.5536,9.4841,99.273,89.66,False,
BAT-002,219,2023-02-18T14:02:23,3.552,4.0944,2.9421,1.6806,-1.2114,32.76,36.569,29.823,2.69294,2.67311,118.431,1.6191,2.2016,9.5652,9.4948,99.264,89.1,False,
BAT-002,220,2023-02-18T18:43:42,3.6214,4.1135,2.9522,1.6285,-1.5261,31.062,38.883,27.781,2.71822,2.68659,115.765,1.7402,1.8137,9.8437,9.7292,98.836,89.55,False,
BAT-002,221,2023-02-18T22:47:02,3.5263,3.9127,2.8647,1.7597,-1.648,27.766,32.055,23.399,2.70319,2.67238,121.124,1.6265,1.6225,9.5322,9.4236,98.86,89.08,False,
BAT-002,222,2023-02-19T03:06:59,3.5895,4.0344,2.9485,1.7686,-1.6799,32.606,39.7,29.219,2.71697,2.69336,118.431,1.5079,1.5846,9.7525,9.6677,99.131,89.78,False,
BAT-002,223,2023-02-19T08:06:59,3.6273,4.0883,2.9789,1.7938,-1.3091,29.939,37.755,25.872,2.71417,2.68048,118.615,1.5591,1.9722,9.8451,9.7229,98.759,89.35,False,
BAT-002,224,2023-02-19T12:55:03,3.5659,4.0985,2.9359,1.604,-1.3396,31.946,36.046,28.352,2.70027,2.67081,117.704,1.7453,1.9614,9.6289,9.5238,98.909,89.03,False,
BAT-002,225,2023-02-19T17:31:57,3.4865,4.0363,2.8846,1.748,-1.5046,33.469,39.274,30.926,2.69239,2.67528,114.143,1.6589,1.8364,9.3871,9.3275,99.365,89.18,False,
BAT-002,226,2023-02-19T22:03:08,3.603,4.1288,2.8592,1.6711,-1.26,31.762,38.0,28.746,2.69859,2.67073,117.691,1.7483,2.1336,9.7229,9.6225,98.968,89.02,False,
BAT-002,227,2023-02-20T03:42:49,3.5684,3.9991,2.9912,1.6431,-1.4154,31.634,39.459,27.331,2.6877,2.66667,119.888,1.6135,1.9247,9.5909,9.5158,99.218,88.89,False,
BAT-002,228,2023-02-20T07:46:56,3.5363,4.0853,2.8802,1.7316,-1.6555,30.508,35.787,26.85,2.70179,2.67521,121.01,1.6807,1.691,9.5544,9.4604,99.016,89.17,False,
BAT-002,229,2023-02-20T12:08:47,3.6075,4.0473,2.9836,1.4267,-1.2667,33.625,40.985,30.369,2.66935,2.64855,121.979,1.8665,2.1409,9.6298,9.5547,99.221,88.28,False,
BAT-002,230,2023-02-20T16:58:38,3.5363,3.9324,2.9301,1.4109,-1.3726,31.079,36.237,27.826,2.70613,2.66783,116.189,1.9333,2.0338,9.5697,9.4342,98.584,88.93,False,
BAT-002,231,2023-02-20T21:37:13,3.5199,3.9739,2.9243,1.6765,-1.5287,31.642,35.609,27.516,2.67994,2.65795,114.941,1.5933,1.8255,9.4331,9.3557,99.18,88.6,False,
BAT-002,232,2023-02-21T02:38:12,3.5403,4.0259,2.9153,1.3215,-1.608,31.51,37.872,29.04,2.69772,2.66133,115.385,2.0717,1.7145,9.5507,9.4219,98.651,88.71,False,
BAT-002,233,2023-02-21T07:03:52,3.5009,3.941,2.8652,1.4809,-1.3928,30.499,34.033,27.224,2.68775,2.65817,114.096,1.9017,1.9082,9.4097,9.3061,98.9,88.61,False,
BAT-002,234,2023-02-21T11:37:23,3.6155,4.1008,3.0501,1.7772,-1.3576,26.588,30.702,24.334,2.67862,2.65359,118.419,1.6104,1.9039,9.6846,9.5942,99.066,88.45,False,
BAT-002,235,2023-02-21T16:03:41,3.6429,4.1742,2.9971,1.3853,-1.3634,31.991,38.576,29.914,2.70754,2.66819,117.113,1.8984,1.9927,9.8634,9.72,98.547,88.94,False,
BAT-002,236,2023-02-21T20:38:16,3.4944,3.8905,2.85,1.4002,-1.2177,30.545,37.926,27.99,2.67101,2.65484,117.164,1.8882,2.1123,9.3336,9.2771,99.394,88.49,False,
BAT-002,237,2023-02-22T02:13:04,3.5713,4.0981,2.8758,1.694,-1.2359,33.566,40.589,28.696,2.6971,2.65903,116.161,1.6512,2.1532,9.6322,9.4963,98.589,88.63,False,
BAT-002,238,2023-02-22T07:09:37,3.5052,3.9791,2.85,1.333,-1.3988,30.344,35.852,27.682,2.68837,2.65071,120.161,2.0229,1.8776,9.4234,9.2914,98.599,88.36,False,
BAT-002,239,2023-02-22T11:44:12,3.5711,3.956,2.988,1.349,-1.5677,34.389,40.73,31.854,2.67928,2.65033,118.643,1.9221,1.6335,9.5681,9.4647,98.92,88.34,False,
BAT-002,240,2023-02-22T16:33:17,3.5729,3.9854,3.007,1.378,-1.2458,31.06,35.943,27.49,2.68971,2.65488,118.722,2.0794,2.1037,9.6101,9.4857,98.705,88.5,False,
BAT-002,241,2023-02-22T22:12:42,3.5098,4.0033,2.85,1.6735,-1.2309,27.473,30.745,22.996,2.66916,2.64324,122.607,1.6923,2.1671,9.3683,9.2773,99.029,88.11,False,
BAT-002,242,2023-02-23T03:13:46,3.6033,4.0823,2.889,1.5316,-1.3184,33.833,38.084,30.246,2.68625,2.65335,118.816,1.7879,2.069,9.6793,9.5608,98.775,88.45,False,
BAT-002,243,2023-02-23T07:56:47,3.5253,3.9728,2.9214,1.5803,-1.6392,30.087,34.522,27.902,2.66519,2.63948,120.199,1.6367,1.6201,9.3956,9.305,99.035,87.98,False,
BAT-002,244,2023-02-23T12:43:43,3.5345,3.9252,2.972,1.4765,-1.2672,31.095,36.133,28.176,2.66499,2.64685,119.739,1.7395,2.1105,9.4193,9.3552,99.319,88.23,False,
BAT-002,245,2023-02-23T17:49:53,3.6465,4.0833,3.0507,1.7174,-1.3806,31.937,37.695,28.469,2.6783,2.6423,121.201,1.6804,1.9577,9.7663,9.635,98.656,88.08,False,
BAT-002,246,2023-02-23T23:17:01,3.6396,4.1593,2.9345,1.5888,-1.3299,31.072,34.127,28.39,2.66826,2.63813,119.17,1.6972,2.0008,9.7113,9.6017,98.871,87.94,False,
BAT-002,247,2023-02-24T04:19:22,3.531,4.0195,2.9314,1.4757,-1.3675,31.0,38.299,28.552,2.66419,2.64817,122.513,1.8074,1.9738,9.4072,9.3506,99.399,88.27,False,
BAT-002,248,2023-02-24T08:40:13,3.6275,4.0605,3.0563,1.3177,-1.3223,34.74,40.278,32.087,2.6765,2.63794,122.039,2.1163,1.9314,9.709,9.5692,98.559,87.93,False,
BAT-002,249,2023-02-24T13:42:27,3.5888,4.0239,2.85,1.3268,-1.4092,30.563,34.297,27.176,2.67263,2.64102,120.177,1.9612,1.8777,9.5916,9.4782,98.817,88.03,False,
BAT-002,250,2023-02-24T19:25:49,3.5474,3.9586,2.8719,1.7617,-1.2858,32.072,38.23,27.633,2.66857,2.65246,123.361,1.4779,2.0492,9.4664,9.4093,99.396,88.42,False,
BAT-002,251,2023-02-24T23:39:02,3.6271,4.0965,3.0196,1.6244,-1.2962,31.803,37.47,28.802,2.65015,2.63532,117.981,1.6115,1.9599,9.6125,9.5587,99.44,87.84,False,
BAT-002,252,2023-02-25T04:46:53,3.5325,3.9681,2.85,1.6399,-1.6192,29.099,32.842,24.165,2.65974,2.63883,117.882,1.7322,1.6415,9.3955,9.3217,99.214,87.96,False,
BAT-002,253,2023-02-25T08:54:10,3.5715,4.0241,2.9839,1.3776,-1.2378,32.792,38.569,27.951,2.67245,2.643,118.563,2.061,2.1926,9.5446,9.4394,98.898,88.1,False,
BAT-002,254,2023-02-25T14:25:12,3.4857,3.8598,2.9203,1.6465,-1.6174,30.83,34.201,26.17,2.66664,2.62873,125.522,1.5708,1.5497,9.2952,9.163,98.578,87.62,False,
BAT-002,255,2023-02-25T19:07:20,3.5201,4.0212,2.85,1.4606,-1.3369,30.736,33.989,27.892,2.65931,2.63261,122.149,1.7366,2.026,9.3612,9.2671,98.996,87.75,False,
BAT-002,256,2023-02-25T23:46:07,3.6018,3.9695,2.9019,1.3107,-1.3115,30.563,38.054,28.548,2.66789,2.64035,118.27,2.0842,1.998,9.6092,9.51,98.968,88.01,False,
BAT-002,257,2023-02-26T05:19:48,3.534,4.0472,2.85,1.4995,-1.3707,32.379,35.788,30.218,2.6675,2.63135,123.058,1.6965,1.8531,9.4269,9.2991,98.645,87.71,False,
BAT-002,258,2023-02-26T10:39:55,3.5943,4.0841,2.9883,1.5596,-1.6774,29.323,33.489,25.113,2.66651,2.63111,116.571,1.6509,1.4944,9.5842,9.457,98.672,87.7,False,
BAT-002,259,2023-02-26T14:21:10,3.4483,3.9049,2.85,1.5594,-1.46,29.775,35.839,25.118,2.66754,2.63604,118.407,1.7025,1.8032,9.1984,9.0898,98.819,87.87,False,
BAT-002,260,2023-02-26T18:21:50,3.5576,3.9607,2.937,1.793,-1.4153,32.08,37.929,28.866,2.64902,2.62875,115.22,1.4157,1.9244,9.4242,9.352,99.235,87.62,False,
BAT-002,261,2023-02-26T22:13:39,3.5955,4.0659,2.9299,1.3248,-1.2297,28.74,32.268,26.015,2.66205,2.6281,119.449,2.0592,2.0653,9.5714,9.4493,98.725,87.6,False,
BAT-002,262,2023-02-27T04:02:12,3.5578,3.9804,2.8686,1.5946,-1.3736,30.928,37.192,28.527,2.67125,2.63587,119.409,1.8075,1.9336,9.5036,9.3778,98.676,87.86,False,
BAT-002,263,2023-02-27T08:26:43,3.6512,4.1198,2.9314,1.5719,-1.4207,31.665,35.432,28.369,2.66023,2.63569,124.494,1.7235,1.8984,9.713,9.6234,99.077,87.86,False,
